CA230334_a,CA230334_b,CA230335_a,CA230335_b,CA230337_a,CA230337_b,CA230347_a,CA230347_b,CA230348_a,CA230348_b,CA230354_a,CA230354_b,CA230361_a,CA230361_b,CA230365_a,CA230365_b,CA230366_a,CA230366_b,CA230375_a,CA230375_b,CA230377_a,CA230377_b,CA230378_a,CA230378_b,CA230381_a,CA230381_b,CA230386_a,CA230386_b,CA230387_a,CA230387_b,CA230401_a,CA230401_b,CA230404_a,CA230404_b,CA230411_a,CA230411_b,CA230416_a,CA230416_b,CA230417_a,CA230417_b,CA230422_a,CA230422_b,CA230423_a,CA230423_b,CA230424_a,CA230424_b,CA230428_a,CA230428_b,CA230429_a,CA230429_b,CA230430_a,CA230430_b,CA230715_a,CA230715_b,CA230717_a,CA230717_b,CA230718_a,CA230718_b,CA230724_a,CA230724_b
Capulí,Capulí,Tuza,Tuza,Piartal - 2,Piartal - 2,Piartal - 2,Piartal - 2,Capulí,Capulí,Tuza,Tuza,Piartal - 1,Piartal - 1,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Tuza,Tuza,Piartal - 2,Piartal - 2,Tuza,Tuza,Piartal - 1,Piartal - 1,Piartal - 1,Piartal - 1,Piartal - 1,Piartal - 1,Piartal - 1,Piartal - 1,Piartal - 1,Piartal - 1,Tuza,Tuza,Tuza,Tuza,Tuza - Red slip,Tuza - Red slip,Tuza,Tuza,Piartal - 1,Piartal - 1,Tuza,Tuza,Tuza,Tuza
9.56953,10.65761,6.04452,5.712,5.0405,6.0458,6.9768,7.049,8.57998,6.89282,5.62476,6.21432,7.05352,7.14522,8.50135,7.07003,7.58749,7.16207,8.73993,7.39053,8.4147,8.59191,7.25043,9.41225,9.10988,8.90261,8.86469,7.45258,9.5022,9.3225,6.12034,5.77431,5.95486,6.36831,5.78999,6.03582,4.52874,5.19896,6.37241,4.86616,6.22878,5.97651,5.08332,6.16876,5.92657,4.52178,5.49316,6.2471,6.20304,4.95668,4.49478,7.07151,5.96199,6.37504,5.7192,5.2087,6.0057,5.92865,5.79412,5.93472
9.73891,10.57269,6.04484,5.71108,4.9533,6.1311,6.8931,7.1354,8.57999,6.80793,5.62549,6.29831,7.05365,7.14469,8.50124,7.07005,7.50348,7.24583,8.7399,7.30559,8.41265,8.50772,7.41905,9.40871,9.10986,8.70297,8.86417,7.53544,9.50226,9.32395,6.20479,5.60712,6.03874,6.36754,5.87397,6.03651,4.61291,5.19894,6.37121,4.78223,6.1447,6.06055,5.00012,6.1676,5.9272,4.43783,5.57763,6.24785,6.28623,4.95724,4.32712,6.98845,5.87804,6.5424,5.80392,5.2087,6.00567,5.76142,5.71033,5.85118
9.56947,10.57252,6.1284,5.71067,4.871,6.1321,6.9769,7.0524,8.57994,6.80698,5.62558,6.21439,7.05363,7.22828,8.41677,7.23836,7.58791,7.16119,8.82344,7.22163,8.32649,8.59224,7.33474,9.40752,9.20927,8.80216,8.7804,7.36788,9.41818,9.32349,6.28981,5.60681,5.95486,6.36673,5.70601,6.03592,4.6129,5.19894,6.37071,4.86588,6.22872,5.97647,5.00075,6.16652,5.92943,4.43789,5.57724,6.16338,6.20598,4.95745,4.32711,6.98902,5.79379,6.45846,5.80349,5.20915,6.08907,5.84496,5.87838,5.76811
9.73952,10.657,6.04459,5.71048,4.8721,6.1324,6.9767,7.0525,8.57882,6.80647,5.6266,6.21403,7.05309,7.14376,8.50071,7.07005,7.50441,7.16034,8.82353,7.39069,8.41077,8.50782,7.33474,9.40755,9.00925,8.80181,8.78033,7.4517,9.58633,9.40566,6.20581,5.60694,6.03874,6.28338,5.78994,5.95161,4.5289,5.19895,6.37071,4.866,6.22724,6.1449,5.08483,6.16667,5.93105,4.43756,5.57732,6.24776,6.29554,4.95686,4.32711,6.98845,5.96041,6.45845,5.71905,5.20907,6.0892,5.76149,5.79452,5.85243
9.6576,10.5724,6.12814,5.71021,4.9563,6.1325,6.9768,7.0524,8.57735,6.97418,5.54428,6.21404,7.05133,7.22749,8.41657,7.07003,7.58959,7.15887,8.74032,7.3066,8.32685,8.50738,7.41905,9.40726,9.20969,8.80204,8.86392,7.45194,9.58641,9.40535,6.20458,5.60722,5.95487,6.45123,5.87388,5.95205,4.5288,5.1151,6.45502,4.8662,6.1408,6.06077,5.00152,6.00103,5.84794,4.35398,5.57806,6.16355,6.29768,5.04082,4.41011,6.90409,5.87627,6.54243,5.71906,5.20919,6.00798,5.84528,5.71082,5.85336
9.65853,10.57241,6.12854,5.71022,4.9566,6.1325,6.9766,7.0524,8.57688,6.8901,5.62899,6.21394,6.96655,7.31171,8.41719,7.23833,7.50571,7.24256,8.82511,7.30603,8.32882,8.50752,7.33478,9.49111,9.00898,8.80278,8.78029,7.36822,9.58638,9.40537,6.20423,5.60694,6.03874,6.3673,5.70599,5.95251,4.52874,5.11473,6.37264,4.78244,6.22389,5.97662,5.00152,6.1676,5.84794,4.52194,5.49446,6.16285,6.38192,4.87271,4.32654,6.90446,5.79312,6.37481,5.80369,5.20974,6.09643,5.76211,5.79498,5.68712
9.65864,10.65707,6.1306,5.79392,4.8727,6.0439,6.8926,7.0517,8.49284,6.88932,5.71234,6.21409,6.96686,7.22754,8.5007,7.15216,7.58985,7.24189,8.7409,7.38917,8.32972,8.59179,7.33472,9.40716,9.20921,8.70247,8.864,7.45181,9.50196,9.49035,6.20431,5.60603,6.03874,6.36791,5.78991,5.95255,4.52891,5.11258,6.37384,4.78277,6.22397,6.06081,5.08469,6.16753,5.93148,4.52145,5.57996,6.16242,6.46664,4.95636,4.4097,6.98901,5.96173,6.45868,5.7212,5.20968,6.01626,5.84545,5.79479,5.68807
9.74334,10.65762,6.13039,5.70985,4.9564,6.0474,6.9769,6.9654,8.49295,6.97353,5.62877,6.13128,7.13525,7.22759,8.41644,7.23323,7.59002,7.24069,8.82488,7.38944,8.24555,8.59121,7.41825,9.49231,9.20952,8.8014,8.69853,7.45179,9.58472,9.40782,6.20426,5.69015,5.95486,6.3686,5.87359,5.86869,4.6132,5.10889,6.20593,4.78258,6.22415,5.97587,5.08495,6.08446,5.76538,4.35356,5.57972,6.16307,6.38346,4.95613,4.32657,6.98933,5.87731,6.37478,5.72221,5.29362,6.01685,5.84569,5.79485,5.77224
9.65826,10.57248,6.04635,5.70996,4.9554,5.9631,6.8926,7.049,8.6612,6.89044,5.54465,6.21715,7.05163,7.22795,8.58484,7.14861,7.58983,7.3238,8.82489,7.30639,8.24379,8.5908,7.41706,9.49476,9.10948,8.70022,8.86814,7.53563,9.5003,9.49173,6.20424,5.60894,6.03874,6.36889,5.70511,5.86865,4.44574,5.10664,6.3727,4.86652,6.2243,6.05952,5.08559,6.08496,5.85242,4.4373,5.49451,6.16367,6.38337,5.04014,4.40982,6.98892,5.79315,6.37494,5.63805,5.2102,6.10055,5.67864,5.87891,5.68861
9.65595,10.57106,6.04615,5.71032,4.952,5.9647,6.9767,7.1315,8.49336,6.97442,5.54474,6.21721,6.96754,7.14335,8.50043,7.23531,7.58987,7.23883,8.82472,7.30616,8.32844,8.59116,7.33229,9.41095,9.21003,8.79955,8.78533,7.36754,9.50029,9.49171,6.20343,5.52763,5.95487,6.36892,5.78838,5.9525,4.52992,5.1066,6.37111,4.78269,6.22436,5.97541,5.08563,6.16816,5.8566,4.354,5.57897,6.07891,6.38386,5.04033,4.40982,6.98859,5.79326,6.37561,5.72198,5.21204,6.10099,5.76099,5.7949,5.77349
9.65445,10.57226,6.13017,5.62605,4.8724,6.0448,6.8933,6.9604,8.66377,6.97417,5.62871,6.30118,7.05112,7.14126,8.50085,7.23761,7.5057,7.23952,8.7409,7.30549,8.16105,8.50727,7.41669,9.32643,9.11003,8.80027,8.78553,7.53468,9.50029,9.491,6.2016,5.52884,6.03873,6.36924,5.78839,5.86868,4.52987,5.18875,6.37021,4.69863,6.22443,6.05976,5.00239,6.0844,5.94202,4.43789,5.57884,6.16352,6.46869,4.95717,4.32658,6.90517,5.79307,6.37516,5.72181,5.21465,6.01734,5.67522,5.79499,5.69231
9.74049,10.57312,6.13073,5.62533,4.9542,6.1293,6.8932,7.0427,8.49872,6.89056,5.6284,6.21796,7.05203,7.14013,8.50158,7.15406,7.50562,7.24056,8.82541,7.305,8.24566,8.5914,7.41673,9.41132,9.21007,8.80046,8.78562,7.45144,9.50044,9.48914,6.20139,5.61284,5.95486,6.36983,5.78854,5.86877,4.52982,5.10289,6.28641,4.69841,6.22442,6.05989,5.08572,6.16808,5.85613,4.35365,5.49459,6.16404,6.38497,4.95771,4.40983,6.90495,5.7919,6.37454,5.806,5.38336,6.10083,5.75576,5.87907,5.69598
9.74264,10.65769,6.04591,5.6248,4.8715,6.0481,6.977,7.0424,8.49912,6.97486,5.54473,6.13467,7.05327,7.14,8.41722,7.15411,7.58975,7.24017,8.8238,7.30474,8.16066,8.50717,7.24815,9.49643,9.1096,8.80027,8.87095,7.45134,9.58461,9.48886,6.20145,5.61275,6.03875,6.36973,5.78852,5.86866,4.44566,5.18574,6.28651,4.78259,6.22459,5.97579,5.00203,6.08459,5.85162,4.35345,5.49445,6.24817,6.4697,4.95752,4.32662,6.82122,5.79017,6.45925,5.72198,5.29905,6.10159,5.75412,5.79523,5.70032
9.74324,10.6574,6.12993,5.70857,4.9562,5.9595,6.893,7.0423,8.58314,6.89126,5.54397,6.21917,7.05346,7.14019,8.58528,7.15405,7.58995,7.23868,8.82122,7.30448,8.24202,8.59113,7.41672,9.41184,9.20963,8.90015,8.79126,7.53507,9.58396,9.40702,6.2014,5.61267,5.95487,6.3698,5.87239,5.86844,4.61308,5.01839,6.20259,4.69869,6.22464,6.05998,5.08547,6.08409,5.76523,4.4375,5.49398,6.07877,6.47018,5.04168,4.24335,6.82201,5.78968,6.37565,5.80542,5.29924,6.01823,5.75395,5.79557,5.62038
9.7433,10.65852,6.13017,5.62462,5.0402,5.9617,7.0613,6.9561,8.49804,6.89236,5.54453,6.21925,7.05319,7.22415,8.4167,7.23816,7.58976,7.32251,8.73642,7.30391,8.24115,8.50719,7.41667,9.49426,9.31009,8.79915,8.7093,7.45112,9.58241,9.49212,6.2014,5.6964,6.03874,6.36945,5.78854,5.95215,4.4453,5.1017,6.20337,4.78234,6.22337,6.06,5.08524,6.08316,5.7642,4.43749,5.49423,6.16282,6.38598,5.04136,4.32654,6.82347,5.87365,6.4591,5.72005,5.29941,6.01794,5.75408,5.87931,5.70574
9.65855,10.66147,6.04553,5.70855,5.0406,5.9637,6.9779,7.0377,8.58171,6.89248,5.4606,6.13522,7.05295,7.13909,8.58536,7.15397,7.58985,7.24012,8.73641,7.30509,8.24105,8.59203,7.33238,9.41018,9.21018,8.89877,8.79359,7.45113,9.58042,9.40768,6.20138,5.61309,6.03874,6.45309,5.78855,6.03597,4.61312,5.18241,6.28745,4.69841,6.22226,6.06,5.00177,6.08282,5.76383,4.35373,5.4945,6.16262,6.38594,4.95744,4.16029,6.82386,5.79083,6.45867,5.71987,5.29951,6.01795,5.67032,5.79477,5.78932
9.74325,10.66266,6.04519,5.70864,4.9567,5.9645,6.9781,7.0374,8.4976,6.89187,5.46071,6.21927,7.0528,7.13828,8.5029,7.23814,7.5059,7.24127,8.73676,7.30681,8.24108,8.59233,7.4167,9.41053,9.10983,8.79891,8.79375,7.45115,9.57792,9.49115,6.11757,5.61356,5.95486,6.36968,5.87206,5.86819,4.52916,5.09576,6.20276,4.69883,6.0541,6.06001,5.08569,6.08341,5.76388,4.35373,5.49446,6.16254,6.47004,5.04165,4.32663,6.90683,5.7077,6.37455,5.72028,5.21485,6.01766,5.75239,5.87884,5.78905
9.65852,10.74698,6.12953,5.6247,5.0404,6.0439,6.894,7.0376,8.58185,6.97575,5.46008,6.05123,7.05273,7.13826,8.58748,7.23813,7.50583,7.24118,8.82156,7.22308,8.15702,8.59275,7.41664,9.32555,9.21009,8.79919,8.79383,7.45106,9.49279,9.4908,6.20216,5.61293,6.03873,6.45324,5.87151,5.86796,4.52938,5.01301,6.28636,4.78325,6.22228,6.06,5.08557,6.08348,5.76344,4.35398,5.57898,6.07799,6.30196,4.95744,4.32586,6.82336,5.79166,6.37441,5.72065,5.21381,6.1842,5.66813,5.87879,5.70515
9.74324,10.66193,6.13173,5.70862,4.9564,5.9581,6.978,7.0365,8.49793,6.97527,5.46074,6.21919,6.9686,7.22227,8.50319,7.23814,7.59005,7.2411,8.73797,7.30683,8.24111,8.59313,7.24792,9.32397,9.20987,8.80037,8.79385,7.4517,9.57795,9.40662,6.20349,5.61287,5.95487,6.28524,5.78753,5.86811,4.52964,5.01611,6.20255,4.86723,6.22276,6.06016,5.00165,6.00019,5.76149,4.43767,5.49407,6.16213,6.38651,4.95761,4.32514,6.73994,5.87565,6.37443,5.72085,5.21345,6.01687,5.75157,5.71084,5.78918
9.82796,10.74629,6.04937,5.62464,5.0405,6.0465,6.8938,7.0313,8.49736,6.97517,5.54501,6.21991,6.96848,7.13822,8.58725,7.23814,7.59021,7.23978,8.7378,7.39102,8.15724,8.50877,7.41577,9.40858,9.20924,8.80051,8.79384,7.53503,9.41039,9.5745,6.11986,5.61349,6.03875,6.3693,5.87134,5.86798,4.52972,5.01826,6.20254,4.69931,6.22425,6.06017,5.08492,6.00145,5.84353,4.35341,5.57829,6.16272,6.38638,5.04122,4.24214,6.82407,5.79175,6.37497,5.72099,5.29715,6.01691,5.66823,5.7945,5.78979
9.74324,10.746,5.96439,5.70801,4.956,5.9646,6.9779,7.1122,8.4941,6.89269,5.37707,6.22018,7.05383,7.13826,8.58718,7.23801,7.58983,7.24028,8.73885,7.30972,8.24333,8.59285,7.41489,9.32635,9.10863,8.79987,8.79386,7.45009,9.49447,9.57446,6.2037,5.69719,5.95487,6.45332,5.87155,6.03487,4.44584,5.01909,6.28618,4.78333,6.14088,6.05974,5.00181,6.0021,5.76107,4.43666,5.49406,6.07847,6.30217,4.95643,4.32589,6.82632,5.70782,6.37577,5.80517,5.21332,6.10093,5.75138,5.79402,5.79068
9.82796,10.66117,6.13036,5.62437,4.9515,5.8774,6.894,7.0289,8.49101,6.89369,5.46106,6.21982,6.97229,7.13822,8.58714,7.23571,7.58916,7.32573,8.82406,7.39684,8.16114,8.67702,7.41475,9.41327,9.20807,8.89926,8.79386,7.53229,9.41112,9.40647,6.20378,5.613,6.03873,6.45295,5.78777,5.86759,4.52971,5.10305,6.20109,4.69931,6.22486,5.97571,5.08547,6.0021,5.76288,4.26896,5.49392,6.16232,6.38626,4.95536,4.32623,6.90884,5.87569,6.29112,5.80505,5.29812,6.01797,5.75029,5.79411,5.79163
9.74323,10.7478,6.04616,5.62534,4.956,5.9584,7.062,7.0297,8.48988,6.89277,5.54578,6.13601,7.05744,7.22223,8.50294,7.23282,7.50445,7.3258,8.7402,7.31384,8.16178,8.59267,7.4149,9.33287,9.10759,8.89858,8.79283,7.44698,9.41215,9.57441,6.11995,5.69648,5.95485,6.3695,5.87144,5.86835,4.52972,5.0195,6.19929,4.78301,6.22468,6.06019,5.08505,6.00175,5.7627,4.35253,5.57858,6.16213,6.38616,5.03836,4.3262,6.90705,5.79177,6.37495,5.80486,5.21454,6.01793,5.74955,5.79443,5.79187
9.82796,10.66697,6.13139,5.5406,5.0379,5.9618,6.9778,7.1972,8.57379,6.89253,5.5451,6.21985,7.05758,7.13745,8.50294,7.23195,7.58833,7.32565,8.73873,7.39804,8.0778,8.59287,7.41495,9.33686,9.1078,8.79821,8.78934,7.44706,9.41228,9.57383,6.20379,5.69647,6.03917,6.36952,5.87152,5.86808,4.52973,5.01955,6.11372,4.69924,6.22477,6.06043,5.08467,6.00132,5.67694,4.43574,5.49429,6.16222,6.38644,5.1225,4.15978,6.82345,5.70786,6.29187,5.72118,5.21469,6.01786,5.74975,5.71079,5.79036
9.74323,10.66884,6.04732,5.62393,4.9553,5.964,7.062,7.1982,8.48981,6.80874,5.45953,6.22019,6.9735,7.1353,8.58714,7.31614,7.58829,7.3259,8.7358,7.39797,8.16199,8.59301,7.49877,9.33872,9.10765,8.79996,8.78718,7.44717,9.49634,9.4895,6.11998,5.61267,6.04072,6.36917,5.7878,5.86734,4.52975,4.93591,6.11221,4.8672,6.22441,6.06026,5.08498,6.00128,5.75861,4.35158,5.49392,6.16231,6.47023,5.03846,4.32628,6.8235,5.87571,6.37616,5.72151,5.3829,6.01787,5.75053,5.79491,5.78811
9.74324,10.6691,6.13097,5.70786,4.9563,5.8792,6.978,7.2018,8.48989,6.97659,5.45963,6.22033,6.97344,7.1323,8.50308,7.31638,7.58814,7.40959,8.64859,7.39791,8.07784,8.50873,7.4138,9.50709,9.10763,8.80166,8.78653,7.44695,9.49625,9.57564,6.11997,5.6127,5.95788,6.45265,5.8711,5.95145,4.52973,5.01958,6.11225,4.69916,6.22282,5.89192,5.00187,6.08484,5.67473,4.35184,5.57855,6.07795,6.3859,5.03837,4.1603,6.8236,5.79273,6.37666,5.80515,5.21496,6.01828,5.75181,5.79465,5.78709
9.74323,10.66902,6.13101,5.54055,5.0404,5.7904,6.9778,7.1191,8.48994,6.89239,5.545,6.21996,6.97343,7.12914,8.58634,7.23254,7.50416,7.32387,8.72966,7.39787,8.16199,8.59269,7.49701,9.42299,9.20792,8.80011,8.70285,7.44727,9.41231,9.57729,6.20379,5.61281,6.04192,6.45197,5.86919,5.86759,4.52973,4.93592,6.19705,4.78319,6.22214,6.06071,5.08553,6.00168,5.67473,4.3523,5.49442,6.16233,6.38553,5.03899,4.32744,6.82367,5.71068,6.29337,5.80494,5.29901,6.10273,5.66905,5.71061,5.78731
9.74324,10.66892,6.04711,5.62549,5.0403,5.8773,6.9778,7.2029,8.49,6.97716,5.54524,6.1362,6.88939,7.12727,8.58544,7.23201,7.58852,7.40789,8.72672,7.39785,8.16167,8.67679,7.41148,9.33852,9.00765,8.79831,8.7017,7.44673,9.41239,9.57716,6.20377,5.61279,5.95685,6.36778,5.78499,5.86754,4.52973,5.01959,6.11496,4.78368,6.2225,5.97654,5.08635,6.08445,5.67367,4.35184,5.49448,6.16194,6.38467,5.03922,4.2445,6.74048,5.87876,6.29373,5.72087,5.29915,6.01946,5.75221,5.87819,5.78809
9.82796,10.66881,6.04688,5.62556,5.038,5.8797,6.9771,7.2046,8.4905,6.89303,5.46117,6.21992,6.97205,7.21102,8.5028,7.23002,7.50419,7.24106,8.80772,7.31377,8.15968,8.59281,7.41126,9.42244,9.20763,8.79825,8.78499,7.52977,9.41384,9.66076,6.11992,5.61276,5.95549,6.36818,5.78511,5.7843,4.52962,5.10326,6.19965,4.7841,6.13884,6.06035,5.0031,6.00039,5.6726,4.35095,5.57911,6.16186,6.30051,5.12235,4.32773,6.90693,5.79478,6.4616,5.72104,5.30006,6.01945,5.75229,5.79185,5.78941
9.82796,10.66878,6.04731,5.70907,5.0372,5.7915,6.9768,7.1223,8.48948,6.89245,5.46181,6.21942,6.8854,7.12748,8.58552,7.22905,7.50242,7.32602,8.72319,7.22965,8.07365,8.59299,7.41166,9.33838,9.00765,8.89862,8.7027,7.44574,9.41557,9.66047,6.20369,5.61249,6.03886,6.3679,5.78478,5.78444,4.52954,4.93593,6.11557,4.78433,6.22324,6.06115,5.00271,5.99992,5.67388,4.1837,5.49492,6.0788,6.38499,5.03734,4.16196,6.82372,5.79499,6.37763,5.72124,5.30032,5.93565,5.6721,5.87503,5.70718
9.82796,10.66878,6.13099,5.62496,5.0403,5.7943,7.0609,7.1207,8.57088,6.89194,5.37779,6.21862,6.9681,7.1287,8.58422,7.22948,7.58421,7.32599,8.7235,7.31468,8.15723,8.67618,7.41156,9.42271,9.10817,8.79851,8.61969,7.44577,9.41575,9.66029,6.20368,5.69562,5.9549,6.36778,5.78394,5.86761,4.61372,5.01959,6.11575,4.78454,6.22339,5.97754,5.08646,6.08298,5.59118,4.35207,5.57963,6.07967,6.38541,4.95238,4.16343,6.74051,5.70933,6.37759,5.7206,5.38451,6.01924,5.67792,5.7911,5.87685
9.82796,10.66879,6.04615,5.54124,5.0385,5.796,6.8933,7.1177,8.48575,6.97567,5.46163,6.21748,6.88412,7.13028,8.58365,7.22998,7.58354,7.32582,8.72276,7.31857,8.1572,8.59135,7.49605,9.42494,9.00879,8.79855,8.61987,7.36185,9.49982,9.57594,6.11983,5.69568,6.0388,6.45187,5.86772,5.78383,4.52984,4.93594,6.20085,4.70054,6.05512,6.06177,5.08653,5.99998,5.67374,4.35256,5.57952,6.16397,6.38564,5.11931,4.24785,6.82362,5.79139,6.4614,5.71996,5.38462,6.10241,5.76275,5.87536,5.71001
9.82796,10.6688,5.96214,5.54048,5.0396,5.7121,7.0629,7.1169,8.48579,6.97553,5.46156,6.21683,6.96809,7.13265,8.66759,7.23035,7.4996,7.40869,8.72075,7.32191,8.23969,8.676,7.41194,9.34218,9.11023,8.80023,8.53622,7.44542,9.41582,9.57705,6.11996,5.69597,5.95495,6.36811,5.78247,5.78439,4.52968,5.01961,6.11798,4.78449,6.22286,5.97748,5.08598,6.00066,5.6732,4.35255,5.4949,6.16372,6.38574,5.11956,4.2478,6.82356,5.79178,6.4608,5.72067,5.3842,6.01787,5.84651,5.79153,5.71016
9.74324,10.58414,6.04613,5.70799,5.0403,5.7934,6.9797,7.2003,8.40181,6.8914,5.37657,6.21693,6.88482,7.05199,8.58337,7.2305,7.58356,7.32412,8.63616,7.32294,8.15442,8.67599,7.49591,9.34199,9.21109,8.80176,8.61993,7.5295,9.41596,9.58074,6.2047,5.69564,5.95495,6.28396,5.86429,5.78436,4.61343,4.93585,6.11777,4.78444,6.13904,5.97739,5.00265,6.00026,5.67312,4.35245,5.57956,6.16348,6.3858,5.03635,4.24754,6.74224,5.79351,6.46039,5.72101,5.38422,6.01752,5.76319,5.79133,5.79405
9.74324,10.58414,6.12848,5.70817,5.0404,5.7126,6.9796,7.1122,8.48572,6.89097,5.4604,6.21665,6.9712,7.2219,8.66755,7.23109,7.49771,7.4092,8.72036,7.23904,8.07239,8.59164,7.49621,9.42663,9.11074,8.80199,8.61991,7.44609,9.41584,9.58328,6.12164,5.69512,5.95496,6.36801,5.86421,5.70054,4.52949,5.01789,6.11772,4.78437,6.14038,5.97735,5.08614,5.99998,5.67314,4.43524,5.57948,6.16356,6.30174,5.03633,4.24778,6.82797,5.62601,6.37768,5.72094,5.29999,6.01716,5.84688,5.79118,5.79405
9.74324,10.58411,6.04366,5.54037,5.0362,5.7106,6.9796,7.191,8.48513,6.89082,5.37655,6.30066,6.88906,7.05459,8.58347,7.23048,7.5805,7.32579,8.63704,7.23912,8.07377,8.67575,7.4123,9.34156,9.21078,8.80008,8.70361,7.5299,9.41581,9.58374,6.20467,5.77856,5.95496,6.36815,5.86427,5.70069,4.61349,4.93219,6.20138,4.78441,6.14115,6.06152,5.08545,6.00074,5.67318,4.35093,5.57941,6.16547,6.30045,5.12054,4.33146,6.82815,5.79397,6.3774,5.72027,5.29963,6.09894,5.84695,5.79074,5.87812
9.8272,10.58408,6.1276,5.62512,5.0385,5.7114,6.9798,7.1899,8.56854,6.97651,5.37757,6.30047,6.8896,7.05471,8.58412,7.31371,7.58052,7.32627,8.72313,7.23913,8.07434,8.59151,7.41231,9.25507,9.11067,8.79793,8.70362,7.3627,9.41603,9.58368,6.20369,5.69461,5.87109,6.45157,5.78022,5.70011,4.52938,4.93182,6.03279,4.78453,6.14083,5.89298,5.08509,5.91744,5.67321,4.3517,5.57943,6.16767,6.37905,5.03746,4.16491,6.82548,5.79453,6.37653,5.71936,5.3838,6.01486,5.76327,5.87472,5.79414
9.82432,10.58409,6.04481,5.62543,5.1236,5.7123,7.0638,7.2759,8.48418,6.80909,5.37778,6.30039,6.88961,7.05474,8.58473,7.14643,7.58052,7.41073,8.64038,7.23914,8.07432,8.67591,7.49655,9.25244,9.21073,8.89783,8.70362,7.53099,9.41734,9.66766,6.11981,5.61051,5.8711,6.36788,5.86425,5.69919,4.61288,5.01582,6.11545,4.86842,6.22324,6.06205,5.00193,6.00032,5.67243,4.26888,5.57903,6.08397,6.28672,5.12206,4.33153,6.74036,5.62734,6.37665,5.71961,5.38332,6.01483,5.76389,5.87503,5.79403
9.82346,10.58618,6.12926,5.54106,5.0392,5.7113,6.8956,7.193,8.4,6.89156,5.46171,6.21637,6.88954,7.13818,8.58323,7.23107,7.58045,7.32662,8.72419,7.40749,8.07563,8.59153,7.41222,9.24938,9.11057,8.89839,8.70361,7.5311,9.4177,9.66758,6.20367,5.69398,5.95496,6.45131,5.8647,5.7819,4.61318,4.93022,6.11605,4.78451,6.22229,5.89345,5.1686,5.99967,5.67038,4.26874,5.49476,6.08406,6.36471,5.03806,4.24816,6.74016,5.71143,6.37689,5.63622,5.29853,6.01473,5.68032,5.79063,5.71021
9.74084,10.59139,6.04517,5.54068,5.0373,5.7066,7.0638,7.1939,8.48428,6.8902,5.46172,6.21683,6.88949,7.05279,8.58226,7.23097,7.66445,7.49511,8.72422,7.40749,8.07674,8.67603,7.49579,9.33094,9.01052,8.79887,8.70297,7.36324,9.50083,9.66775,6.12063,5.69487,5.95496,6.36741,5.86447,5.78093,4.61307,4.92828,6.03443,4.86844,6.13844,5.97719,5.08533,6,5.66902,4.435,5.57923,6.1685,6.44572,5.03799,4.16489,6.74032,5.71139,6.37648,5.63702,5.38251,5.93115,5.68016,5.87451,5.71023
9.91196,10.51045,6.04507,5.54044,5.0346,5.7092,7.0639,7.1131,8.40105,6.97312,5.29303,6.30087,6.88947,7.13643,8.66608,7.23099,7.58077,7.41094,8.64019,7.40749,8.07705,8.67696,7.49526,9.4141,9.21075,8.79916,8.70032,7.52953,9.4998,9.58656,6.12272,5.77955,5.95496,6.36814,5.86392,5.6975,4.61237,4.93098,5.95191,4.78445,6.22292,5.97711,5.08506,5.83443,5.75296,4.26719,5.49482,6.16852,6.27561,5.03739,4.24818,6.74046,5.62753,6.37687,5.72158,5.38265,6.01468,5.68088,5.87428,5.71016
9.74292,10.51184,6.12904,5.62427,4.9564,5.6281,7.0637,7.1144,8.40155,6.88693,5.37673,6.21613,6.88945,7.13632,8.58187,7.23121,7.6661,7.32592,8.64017,7.40749,8.07702,8.67798,7.49479,9.3303,9.11031,8.79929,8.78234,7.52875,9.49938,9.59169,6.2069,5.61209,5.95496,6.36789,5.78016,5.69767,4.61204,4.93534,6.03612,4.86844,6.13922,5.97716,5.08502,6.00055,5.67312,4.26758,5.57943,6.08352,6.35561,5.03757,4.1649,6.82377,5.71234,6.29384,5.63733,5.29877,6.01478,5.76551,5.78955,5.79406
9.82765,10.51221,6.0453,5.54044,5.1224,5.7088,6.9797,7.1984,8.48609,6.96967,5.37675,6.21543,6.88944,7.13621,8.66598,7.23006,7.66671,7.40943,8.64016,7.40749,8.07848,8.67809,7.57843,9.33168,9.20867,8.69888,8.61465,7.52949,9.49872,9.59486,6.12303,5.69562,5.95496,6.28341,5.86398,5.78087,4.69603,4.93769,5.95233,4.78449,6.13947,5.89308,5.08528,6,5.7623,4.26771,5.57925,6.1657,6.27084,5.12231,4.2475,6.7406,5.7137,6.37787,5.63746,5.2989,5.93118,5.68249,5.8736,5.71025
9.7429,10.68187,6.0452,5.54061,4.9555,5.7126,6.9795,7.1986,8.40204,6.97049,5.3778,6.13087,6.88944,7.13675,8.58185,7.22957,7.58244,7.41003,8.64059,7.40749,8.08237,8.67808,7.41066,9.25103,9.00655,8.7985,8.7819,7.44585,9.49772,9.67997,6.12271,5.77936,5.95491,6.45089,5.86393,5.69728,4.52849,4.85397,5.86905,4.7845,6.13859,5.9773,5.08508,6.00022,5.68266,4.26743,5.4948,6.07938,6.35577,5.12223,4.16376,6.74062,5.63017,6.29279,5.63617,5.29889,6.01467,5.76606,5.87374,5.70993
