CA230334,CA230335,CA230337,CA230347,CA230348,CA230354,CA230361,CA230365,CA230366,CA230375,CA230377,CA230378,CA230381,CA230386,CA230387,CA230401,CA230404,CA230411,CA230416,CA230417,CA230422,CA230423,CA230424,CA230428,CA230429,CA230430,CA230715,CA230717,CA230718,CA230724
Capulí,Tuza,Piartal - 2,Piartal - 2,Capulí,Tuza,Piartal - 1,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Tuza,Piartal - 2,Tuza,Piartal - 1,Piartal - 1,Piartal - 1,Piartal - 1,Piartal - 1,Tuza,Tuza,Tuza - Red slip,Tuza,Piartal - 1,Tuza,Tuza
8.8868,6.08888,6.23755,8.7718,9.94926,5.48731,9.01376,8.78197,,,8.62595,8.51765,10.39785,8.8819,,6.93343,8.1857,6.09359,6.86531,8.61788,10.13691,7.68565,7.70075,6.34441,7.36741,5.9961,6.51265,,6.34419,6.33826
8.88653,6.08815,6.23755,8.76768,9.89365,5.66314,9.10116,8.68945,,,8.62595,8.51734,10.48293,8.96112,,6.84779,8.1827,6.17845,6.86705,8.61696,10.12902,7.69046,7.6986,6.42869,7.3717,5.99876,6.68058,,6.42939,6.33882
8.88653,6.0036,6.23768,8.77018,9.87912,5.48704,9.10717,8.68869,,,8.62595,8.52762,10.39768,8.7958,,6.84883,8.2856,6.17834,6.77789,8.613,10.13124,7.60589,7.78391,6.42853,7.37192,5.99928,6.68294,,6.34427,6.25451
8.88653,6.00436,6.23741,8.85739,9.88685,5.49077,9.09677,8.7799,,,8.62595,8.51059,10.4829,8.8783,,6.8476,8.10261,6.25999,6.77807,8.61885,10.05114,7.6,7.78532,6.4298,7.37079,5.98901,6.68246,,6.34451,6.33949
8.88653,6.08813,6.23748,8.85677,9.88965,5.49259,9.18884,8.78166,,,8.62621,8.44092,10.31245,8.88009,,6.93244,8.11107,6.07849,6.78189,8.61187,10.13312,7.68423,7.69835,6.42816,7.28663,5.99088,6.51119,,6.42893,6.25477
8.8868,6.00392,6.23755,8.84938,9.87549,5.48709,9.19327,8.68438,,,8.54164,8.43587,10.4829,8.96396,,6.92869,8.28469,6.08893,6.78166,8.61805,10.0525,7.68817,7.61366,6.34263,7.28019,5.99885,6.59696,,6.42814,6.33906
8.88653,6.00383,6.32313,8.76929,9.97792,5.65955,9.27794,8.6899,,,8.54138,8.34727,10.4829,8.87207,,6.93085,8.28629,6.09137,6.69608,8.53214,10.13455,7.68462,7.70028,6.42963,7.37124,5.99093,6.59891,,6.42669,6.33918
8.88653,6.08789,6.23761,8.77337,10.05086,5.74774,9.09291,8.77872,,,8.62595,8.52805,10.39768,8.96303,,7.01772,8.18933,6.08624,6.69699,8.61214,10.04782,7.77259,7.783,6.34289,7.36645,5.9111,6.59842,,6.34397,6.25334
8.88653,5.91975,6.23748,8.76851,9.79843,5.57009,9.09854,8.7709,,,8.62595,8.42921,10.47207,8.9676,,6.93174,8.17855,6.09345,6.69439,8.6187,10.05332,7.68248,7.61484,6.3443,7.28634,5.9988,6.51009,,6.42936,6.24874
8.88653,6.00332,6.23768,8.76915,9.97614,5.57235,9.1935,8.77801,,,8.62621,8.43999,10.47661,8.96284,,6.9287,8.28569,6.08631,6.6936,8.61209,10.05324,7.68839,7.616,6.51388,7.37156,6.08411,6.51467,,6.4293,6.33746
8.8868,5.99988,6.23755,8.85635,9.88794,5.57793,9.09909,8.69629,,,8.62621,8.44274,10.47844,8.88115,,6.93303,8.1023,6.17363,6.69705,8.61652,10.05153,7.68259,7.69758,6.42586,7.28568,5.99016,6.59899,,6.34467,6.33801
8.88653,5.99818,6.23755,8.77351,9.9587,5.65587,9.18761,8.69718,,,8.62595,8.44164,10.47956,8.88002,,6.93153,8.11196,6.17653,6.77879,8.61781,10.1366,7.68905,7.61443,6.42987,7.37163,5.90283,6.59761,,6.42923,6.33591
8.8019,5.91795,6.23761,8.85365,9.97666,5.66221,9.27923,8.7822,,,8.62573,8.44271,10.48222,8.88154,,6.9311,8.11228,6.17018,6.69626,8.61717,10.13557,7.67762,7.69991,6.42799,7.27836,5.91503,6.68436,,6.42922,6.25342
8.8019,6.08331,6.32313,8.85747,9.96957,5.65867,9.18321,8.77794,,,8.69627,8.35684,10.56801,8.86282,,6.93314,8.18369,6.17421,6.69663,8.6935,10.0522,7.85321,7.52948,6.42837,7.28415,5.98987,6.68181,,6.514,6.33895
8.8019,6.08842,6.23748,8.7726,9.79767,5.57127,9.09854,8.69476,,,8.68218,8.44295,10.48264,8.968,,6.84555,8.20198,6.09257,6.69722,8.61809,10.05337,7.94401,7.61496,6.42977,7.36666,5.91047,6.59744,,6.42922,6.25473
8.80217,6.00423,6.23735,8.77349,9.97406,5.5784,9.19378,8.69692,,,8.79487,8.44184,10.48171,8.78386,,6.93309,8.10511,6.17775,6.78068,8.70059,10.04899,7.85047,7.53119,6.42753,7.20014,5.91396,6.68384,,6.51096,6.33917
8.8019,5.91793,6.23768,8.76862,9.89242,5.65499,9.10046,8.69485,,,8.69351,8.44215,10.47344,8.88329,,6.93099,8.19327,6.1674,6.78172,8.61455,10.13334,7.67706,7.61248,6.42862,7.28286,5.9151,6.67952,,6.34206,6.33846
8.8019,6.00393,6.23755,8.94019,9.97785,5.66085,9.18746,8.78135,,,8.61845,8.35764,10.48234,8.79778,,6.84639,8.28393,6.16931,6.69368,8.53315,10.13545,7.77505,7.61542,6.42927,7.19971,5.83092,6.59731,,6.51347,6.24902
8.79903,6.00412,6.23748,8.77232,9.97802,5.65974,9.27688,8.69704,,,8.62398,8.35515,10.48053,8.79492,,6.84859,8.28605,6.17787,6.78021,8.61898,10.13115,7.77509,7.61491,6.51261,7.28383,5.83074,6.59897,,6.34253,6.25174
8.78171,5.91872,6.23768,8.85236,10.06246,5.65275,9.27864,8.6921,,,8.54116,8.44129,10.47978,8.79826,,6.84546,8.27831,6.16951,6.78117,8.6128,9.96492,7.77376,7.52958,6.42909,7.19951,5.83071,6.68065,,6.34393,6.3389
8.96028,6.00411,6.23761,8.85413,10.06244,5.5786,9.36261,8.69769,,,8.62603,8.34172,10.56754,8.78625,,6.93314,8.09757,6.17373,6.77925,8.61329,10.05155,7.69084,7.53072,6.42953,7.28458,5.8306,6.51147,,6.51317,6.33654
9.05341,6.08832,6.23748,8.85684,10.06243,5.65543,9.18105,8.7818,,,8.71057,8.52146,10.56104,8.88094,,6.93298,8.2852,6.09256,6.69703,8.70302,10.05346,7.60574,7.5309,6.51445,7.19932,5.90574,6.5984,,6.4253,6.25268
8.87379,5.9191,6.32299,8.85707,9.89327,5.57866,9.09594,8.69522,,,8.71053,8.52551,10.47931,8.87611,,6.84867,8.10865,6.17814,6.69676,8.61225,9.96816,7.77437,7.5313,6.34525,7.2854,5.89665,6.6839,,6.42946,6.33862
8.79624,6.00423,6.32313,8.84924,9.97047,5.73769,9.27919,8.69752,,,8.71079,8.42341,10.48191,8.79665,,6.84762,8.10856,6.16882,6.78147,8.61875,10.05214,7.7752,7.53171,6.51443,7.19873,5.91526,6.5978,,6.51178,6.25489
8.80053,5.91414,6.32313,8.93761,9.78774,5.66328,9.18556,8.77696,,,8.71078,8.3575,10.56336,8.79236,,6.93325,8.28377,6.16545,6.78121,8.61578,10.05339,7.6899,7.53126,6.42999,7.28594,5.90361,6.59899,,6.42798,6.33823
8.71717,6.00337,6.32299,8.8576,10.05847,5.56844,9.19111,8.6954,,,8.71052,8.35733,10.56215,8.87907,,6.93279,8.28647,6.09346,6.69639,8.69869,9.96829,7.77481,7.53084,6.51442,7.36244,5.91003,6.5993,,6.42916,6.24856
8.71724,6.00092,6.32293,8.93744,10.05608,5.65701,9.19127,8.69757,,,8.71052,8.43753,10.4811,8.87812,,6.84804,8.19509,6.16855,6.78173,8.78698,10.05295,7.69092,7.53125,6.51442,7.36977,5.82956,6.59785,,6.4266,6.33722
8.80193,5.91891,6.32306,8.76901,9.96585,5.66159,9.1837,8.69441,,,8.71052,8.44288,10.56411,8.79384,,6.76417,8.18403,6.08879,6.69624,8.61164,10.05276,7.68401,7.44694,6.42999,7.36773,5.83055,6.68396,,6.34389,6.3382
8.88654,5.91629,6.32293,8.77173,9.88899,5.74394,9.27899,8.69557,,,8.71052,8.27102,10.39621,8.71322,,6.84597,8.1156,6.09245,6.69717,8.70127,9.96885,7.68726,7.52891,6.42983,7.27901,5.83076,6.68269,,6.51311,6.42058
8.88653,5.91824,6.32286,8.85748,9.89236,5.56104,9.18493,8.78082,,,8.71078,8.35551,10.39768,8.79826,,6.84481,8.02607,6.09365,6.69365,8.61867,10.05347,7.77147,7.44328,6.51164,7.28693,5.83091,6.59778,,6.42742,6.25319
8.8868,5.91637,6.32299,8.85788,9.89345,5.57827,9.18493,8.77939,,,8.71078,8.44313,10.48306,8.71076,,7.01822,8.11028,6.1701,6.69448,8.61876,10.05124,7.77149,7.53106,6.50973,7.27852,5.83089,6.68429,,6.42882,6.33879
8.88653,5.91726,6.32299,8.85748,9.89348,5.57122,9.36078,8.78157,,,8.71053,8.35597,10.4827,8.79648,,6.93023,8.2012,6.0759,6.69677,8.70316,9.96655,7.69008,7.53078,6.51434,7.3687,5.91521,6.68112,,6.51218,6.25474
8.88653,6.08844,6.32306,8.85375,10.06217,5.65685,9.44779,8.69646,,,8.69708,8.35665,10.56814,8.79869,,6.84743,8.10593,6.17822,6.6936,8.70365,10.03974,7.69064,7.44603,6.51194,7.36904,5.9152,6.59758,,6.41483,6.33786
8.88653,5.91939,6.32313,8.77209,9.972,5.66128,9.3549,8.69265,,,8.68006,8.27239,10.48291,8.79319,,6.93264,8.19856,6.16685,6.69342,8.70397,10.13566,7.77389,7.5312,6.51356,7.19203,5.83088,6.68361,,6.58583,6.24887
8.88653,6.0033,6.32313,8.85711,9.87288,5.74516,9.26033,8.69742,,,8.87968,8.26532,10.4829,8.79585,,6.84888,8.2019,6.08801,6.69571,8.78808,9.95716,7.60494,7.52367,6.51426,7.28709,5.83088,6.59537,,6.68297,6.3381
8.88653,5.99989,6.32306,8.85804,10.05636,5.563,9.27845,8.78172,,,8.78148,8.35237,10.4829,8.71235,,6.76314,8.28507,6.17682,6.69709,8.78701,10.05342,7.69049,7.51862,6.51108,7.27839,5.91539,6.59837,,6.5031,6.25288
8.8019,5.91442,6.32293,8.85609,10.05721,5.5775,9.27252,8.77983,,,8.61746,8.43966,10.47766,8.70751,,6.84893,8.20118,6.17823,6.69427,8.69652,9.97009,7.77404,7.44641,6.5142,7.36678,5.91539,6.68309,,6.51154,6.33622
8.80217,5.91775,6.32299,8.85798,9.96448,5.57344,9.27893,8.69777,,,8.70816,8.26714,10.475,8.79737,,6.8482,8.19438,6.17094,6.69718,8.77957,9.88036,7.77461,7.53023,6.51436,7.28533,5.9152,6.51217,,6.51365,6.33815
8.80022,5.91563,6.32286,8.85513,9.97325,5.66265,9.2699,8.69262,,,8.62554,8.35481,10.39692,8.79679,,6.76393,8.18846,6.07154,6.69633,8.7878,9.96625,7.69066,7.443,6.42919,7.18893,5.82729,6.59916,,6.42811,6.25462
8.78347,5.74921,6.32286,8.85595,9.97692,5.57311,9.36272,8.69544,,,8.62619,8.35067,10.39792,8.79523,,6.84801,8.20121,6.17834,6.61227,8.69672,10.1355,7.77452,7.43976,6.51424,7.37149,5.82729,6.59848,,6.51061,6.25067
8.95515,5.91574,6.32313,8.94192,9.97757,5.66218,9.35207,8.69767,,,8.7106,8.3559,10.48024,8.79847,,6.76354,8.10783,6.08368,6.61177,8.70149,10.05044,7.6893,7.44602,6.33599,7.27802,,6.51347,,6.42806,6.25218
8.9699,5.83423,6.32299,8.94221,10.06232,5.65841,9.26711,8.69406,,,8.71053,8.26379,10.48263,8.79665,,6.84869,8.1938,6.08732,6.69671,8.61836,9.94781,7.68387,7.53017,6.50662,7.2795,,6.51481,,6.42895,6.25436
8.8721,5.916,6.32293,8.85778,9.97821,5.57038,9.36266,8.69634,,,8.71052,8.35631,10.48116,8.79677,,6.76363,8.28317,6.00721,6.69511,8.61924,9.96603,7.69086,7.44499,6.51193,7.2859,,6.51375,,6.51361,6.25177
8.79564,5.83496,6.32306,8.85649,10.06258,5.6606,9.3444,8.6973,,,8.79536,8.26114,10.395,8.70995,,6.76424,8.18835,6.0934,6.6114,8.78807,9.96331,7.68614,7.53078,6.50437,7.27088,,6.51448,,6.5139,6.25466
8.80019,5.91971,6.32313,8.93682,10.05804,5.66284,9.36091,8.78189,,,8.79536,8.35672,10.48293,8.7124,,6.76331,8.28098,6.09367,6.69705,8.78778,10.05111,7.77529,7.44663,6.42982,7.28614,,6.51462,,6.50841,6.2523
8.71708,5.9191,6.32306,8.85765,9.95648,5.65222,9.3552,8.69668,,,8.79515,8.25801,10.39096,8.7984,,6.7644,8.28615,6.09379,6.69507,8.78772,10.05271,7.68573,7.44663,6.51437,7.27846,,6.51346,,6.50144,6.33722
8.71727,5.91895,6.32293,8.94178,10.0531,5.65834,9.43569,8.69633,,,8.78438,8.26657,10.48011,8.79175,,6.76338,8.1881,6.17132,6.69523,8.78809,9.96968,7.69038,7.53048,6.51274,7.20195,,6.59955,,6.42899,6.25452
8.80194,5.91453,6.32287,8.85756,10.14299,5.66073,9.44764,8.77839,,,8.68475,8.35647,10.48213,8.71332,,6.84847,8.18906,5.98986,6.69705,8.78792,10.05206,7.68582,7.44268,6.51433,7.27839,,6.59825,,6.42366,6.25157
8.80217,5.83505,6.32055,8.85674,9.96357,5.5704,9.34748,8.78065,,,8.8791,8.26856,10.47474,8.71069,,6.84824,8.2002,6.09323,6.69707,8.69755,10.04614,7.60565,7.5308,6.42969,7.37093,,6.59776,,6.42393,6.25442
8.88653,5.83167,6.31716,8.85705,9.97259,5.74466,9.35933,8.69766,,,8.78548,8.26802,10.30788,8.71098,,6.84841,8.18958,6.08641,6.78083,8.77808,9.9605,7.60133,7.44529,6.51373,7.28678,,6.68407,,6.42788,6.25238
8.88653,5.91979,6.32208,8.942,10.06114,5.6626,9.35762,8.78168,,,8.70095,8.27082,10.47934,8.71348,,6.84644,8.28432,6.08676,6.78184,8.78793,10.05053,7.60522,7.52956,6.51448,7.28564,,6.68145,,6.51272,6.42175
8.88653,5.91588,6.32148,8.9411,9.97773,5.74702,9.43582,8.78209,,,8.70744,8.27218,10.39729,8.70865,,6.84789,8.19419,6.00702,6.69602,8.78115,10.04297,7.60112,7.44018,6.51394,7.37164,,6.59749,,6.34115,6.2545
8.88653,5.83478,6.31952,8.9422,9.9781,5.65231,9.4477,8.69807,,,8.79493,8.18491,10.48075,8.71206,,6.84911,8.19183,6.0933,6.69529,8.78555,10.05285,7.60446,7.35495,6.51405,7.36506,,6.68374,,6.42905,6.33598
8.88653,5.83121,6.23657,8.94057,10.06247,5.57093,9.435,8.69735,,,8.70472,8.27151,10.39532,8.78096,,6.76166,8.20098,6.0936,6.61161,8.70303,9.97038,7.68456,7.53123,6.51433,7.28346,,6.59613,,6.51148,6.25261
8.88653,5.83442,6.23718,9.02408,9.97788,5.57732,9.44222,8.78179,,,8.77428,8.27232,10.39775,8.79855,,6.84765,8.1913,6.09357,6.69669,8.70317,10.04594,7.59595,7.44386,6.34436,7.28405,,6.59757,,6.51285,6.25469
8.8868,5.8309,6.23738,9.0256,9.97788,5.56992,9.35972,8.69758,,,8.79302,8.18535,10.39521,8.78598,,6.76384,8.19907,6.17833,6.60902,8.78773,9.96761,7.60625,7.53008,6.51429,7.19907,,6.50442,,6.59842,6.25309
8.88653,5.83415,6.23761,9.02671,10.06243,5.74401,9.4443,8.78179,,,8.788,8.27214,10.39663,8.62926,,6.76425,8.19663,6.17851,6.69714,8.78817,9.96901,7.51043,7.44642,6.59871,7.36906,,6.59949,,6.59525,6.24956
8.8019,5.83068,6.23744,8.94248,10.06243,5.66242,9.52846,8.78204,,,8.61576,8.18242,10.39711,8.71359,,6.76308,8.19241,6.17832,6.78057,8.78848,10.04587,7.60106,7.36237,6.51279,7.19814,,6.67667,,6.42908,6.339
8.8019,5.83359,6.23755,9.11069,10.06243,5.83214,9.44287,8.69556,,,8.79131,8.27023,10.39529,8.79595,,6.7644,8.20098,6.17832,6.69589,8.70359,9.88598,7.68638,7.4469,6.42733,7.20044,,6.59932,,6.59802,6.25407
8.8019,5.83023,6.23751,9.11089,10.06246,5.65321,9.44513,8.85936,,,8.70997,8.35745,10.39755,8.79873,,6.76235,8.20177,6.17834,6.61199,8.78771,9.86648,7.67989,7.44685,6.4289,7.28144,,6.59948,,6.42739,6.33872
8.8868,5.82628,6.23558,9.11099,10.05967,5.73669,9.4343,8.69736,,,8.79486,8.34995,10.48082,8.71264,,6.76294,8.201,6.17275,6.69729,8.78222,9.95859,7.60601,7.44663,6.59744,7.28578,,6.51352,,6.42229,6.25393
8.88653,5.91956,6.23204,9.10665,9.87112,5.66257,9.5298,8.69393,,,8.79522,8.26988,10.31006,8.71277,,6.76413,8.20061,6.077,6.78209,8.77763,10.13465,7.59586,7.44643,6.51055,7.27542,,6.51489,,6.42912,6.16954
8.88573,5.82573,6.32159,9.02367,10.04935,5.73796,9.44025,8.69618,,,8.87987,8.18285,10.39747,8.70977,,6.76323,8.27878,6.09205,6.69596,8.87271,10.03127,7.60058,7.44683,6.51429,7.2843,,6.51416,,6.50816,6.25071
8.78562,5.83141,6.23625,9.11053,10.14365,5.74364,9.43614,8.69716,,,8.78907,8.27103,10.39227,8.71256,,6.76138,8.11716,6.08847,6.6083,8.86665,9.96972,7.68813,7.44683,6.59704,7.28241,,6.51421,,6.514,6.25432
8.86337,5.83228,6.23401,9.11116,9.96322,5.74681,9.5316,8.69741,,,8.69065,8.18563,10.3943,8.71351,,6.76435,8.11233,6.0017,6.61243,8.8699,9.95999,7.51889,7.44663,6.51339,7.35851,,6.51467,,6.42921,6.25265
8.97051,5.9177,6.23634,9.02527,9.97199,5.74765,9.52435,8.69792,,,8.79102,8.26877,10.39697,8.71406,,6.76245,8.11707,6.17577,6.69623,8.95611,9.96987,7.60349,7.44683,6.59881,7.28672,,6.5137,,6.34224,6.16812
8.78585,5.83231,6.23704,9.02643,9.97636,5.74777,9.53107,8.61316,,,8.87433,8.27196,10.39009,8.79859,,6.7633,8.11144,6.0932,6.69555,8.87203,9.96003,7.51816,7.36201,6.51117,7.27491,,6.59934,,6.42924,6.25461
8.79488,5.8327,6.23745,9.02538,9.89312,5.74779,9.52192,8.69759,,,8.61467,8.18565,10.39443,8.70549,,6.76424,8.20082,6.09368,6.61196,8.78817,9.96886,7.60438,7.44643,6.51398,7.28054,,6.59882,,6.51266,6.25142
8.88501,5.83305,6.23769,8.94216,9.89358,5.83229,9.6161,8.69758,,,8.79117,8.27107,10.48243,8.71123,,6.84706,8.1114,6.09019,6.61167,8.87269,9.96981,7.512,7.36201,6.59879,7.45562,,6.51342,,6.34299,6.25423
8.80168,5.83264,6.23758,9.10929,9.89336,5.74776,9.61583,8.78203,,,8.79435,8.27232,10.39406,8.54248,,6.76237,8.20068,6.07939,6.60869,8.8726,9.88602,7.60008,7.44663,6.51396,7.36471,,6.43013,,6.4294,6.25265
8.80167,5.83359,6.23769,9.11047,9.97788,5.74794,9.52684,8.69758,,,8.79501,8.18537,10.47771,8.71342,,6.76437,8.28039,6.09047,6.69723,8.95709,9.96973,7.60626,7.44683,6.59863,7.26558,,6.51303,,6.50512,6.16828
8.80194,5.83232,6.23762,9.02615,9.97788,5.74776,9.61534,8.69735,,,8.79525,8.27233,10.39689,8.62788,,6.7639,8.1997,6.17478,6.69585,8.7877,9.88513,7.59729,7.44704,6.59697,7.3717,,6.51106,,6.50406,6.25447
8.88681,5.74966,6.23735,9.11032,9.97787,5.66273,9.51246,8.6967,,,8.87968,8.18681,10.39375,8.62732,,6.76337,8.27964,6.08568,6.69575,8.78808,9.887,7.51256,7.44643,6.51215,7.18939,,6.50502,,6.59854,6.25135
8.88653,5.83226,6.23761,9.11058,10.14699,5.65277,9.6162,8.69169,,,8.96423,8.26497,10.39661,8.71406,,6.7641,8.19944,6.09074,6.61186,8.95747,9.96858,7.52151,7.44508,6.59825,7.28007,,6.42885,,6.41928,6.25438
8.88653,5.83446,6.23782,9.10932,10.14699,5.734,9.51766,8.69682,,,8.96422,8.26604,10.48284,8.71279,,6.76303,8.19562,6.09314,6.69717,8.95708,9.88082,7.51353,7.44216,6.59701,7.36903,,6.50742,,6.51127,6.25264
8.88653,5.83178,6.23748,9.10818,10.14699,5.7475,9.53226,8.6957,,,8.87966,8.35467,10.38942,8.71297,,6.84704,8.18895,6.09365,6.78188,8.7877,9.87529,7.60394,7.44631,6.51067,7.26632,,6.51469,,6.42586,6.16819
8.88625,5.75021,6.23741,9.02555,10.1473,5.73842,9.60299,8.69556,,,8.87975,8.26031,10.31186,8.71382,,6.7636,8.28606,6.09361,6.69576,8.78846,9.968,7.51794,7.43575,6.51401,7.37176,,6.43016,,6.51238,6.25444
8.87165,5.82786,6.23732,9.02672,10.14472,5.65875,9.61549,8.69698,,,8.87525,8.18281,10.39484,8.62808,,6.76388,8.1052,6.17834,6.60833,8.78846,9.95861,7.42857,7.52587,6.59911,7.19112,,6.42858,,6.42573,6.25112
8.8582,5.91715,6.14837,9.11103,9.95539,5.7474,9.60542,8.69722,,,8.7762,8.27215,10.30885,8.62902,,6.76074,8.19587,6.17832,6.6971,8.7877,10.05118,7.52168,7.53162,6.51314,7.27875,,6.43021,,6.42163,6.25435
8.8866,5.91757,6.23205,9.11036,10.0484,5.74117,9.69934,8.69765,,,8.87286,8.1808,10.48236,8.71299,,6.84878,8.19776,6.17832,6.61101,8.7877,9.87239,7.51733,7.44531,6.59876,7.37048,,6.51447,,6.59538,6.25281
8.78576,5.91186,6.32281,9.10582,10.14518,5.65151,9.60682,8.69472,,,8.96053,8.18467,10.39256,8.71211,,6.76377,8.19084,6.09373,6.69593,8.87296,9.9689,7.5216,7.44614,6.59891,7.27032,,6.42946,,6.59848,6.16809
8.79395,5.75057,6.23513,9.10138,9.96526,5.66326,9.61476,8.69118,,,8.78321,8.18306,10.39629,8.62954,,6.84876,8.28613,6.09085,6.61197,8.87296,9.87298,7.51546,7.44664,6.51346,7.37092,,6.43015,,6.51035,6.25444
8.80009,5.82868,6.23485,9.19389,10.14031,5.65594,9.693,8.69751,,,8.95958,8.26999,10.39655,8.62447,,6.76334,8.19266,6.08022,6.69706,8.7877,9.88631,7.52167,7.44678,6.59903,7.19408,,6.50837,,6.42848,6.25454
8.80185,5.91588,6.23678,9.27727,10.14513,5.65801,9.69763,8.77862,,,8.96354,8.27152,10.39399,8.627,,6.84833,8.11075,6.17285,6.69749,8.87296,9.95715,7.34355,7.44479,6.59845,7.27806,,6.42952,,6.51198,6.25307
8.80202,5.83377,6.32284,9.10566,10.06216,5.66171,9.69421,8.69648,,,8.96252,8.18715,10.48185,8.62894,,6.76219,8.19974,6.17575,6.61258,8.87296,9.97,7.4289,7.44138,6.51383,7.36917,,6.51093,,6.51209,6.25456
8.88632,5.8254,6.32282,9.19242,10.06249,5.663,9.61222,8.61302,,,8.86294,8.27248,10.38372,8.62397,,6.76338,8.11425,6.08504,6.78193,8.7877,9.79288,7.5203,7.44654,6.59913,7.36959,,6.42959,,6.51325,6.25361
8.88627,5.83479,6.23771,9.02561,10.06249,5.66337,9.69532,8.69737,,,8.8695,8.18726,10.3973,8.62718,,6.76407,8.19947,6.1751,6.61219,8.78809,9.80405,7.51779,7.44467,6.68255,7.18557,,6.42654,,6.51086,6.17019
8.8868,5.82837,6.23754,9.02633,10.147,5.66329,9.69447,8.69722,,,8.96133,8.18701,10.30374,8.54241,,6.76435,8.11281,6.09306,6.69715,8.95521,9.96051,7.42037,7.44536,6.51316,7.28417,,6.42895,,6.49715,6.25338
8.8868,5.91416,6.23677,9.02682,10.14699,5.74777,9.69999,8.69327,,,8.79033,8.27228,10.31148,8.62708,,6.76433,8.11685,6.09341,6.61223,8.86419,9.97058,7.43603,7.4461,6.59028,7.1969,,6.42652,,6.50244,6.25473
8.88626,5.91908,6.23261,9.19555,10.14699,5.66309,9.61648,8.7797,,,8.96042,8.18745,10.39728,8.62815,,6.76227,8.11744,6.09363,6.60931,8.95265,9.79531,7.34446,7.53107,6.59893,7.19259,,6.42772,,6.59829,6.25383
8.8868,5.8232,6.31865,9.02653,10.06243,5.65576,9.69691,8.69686,,,8.87273,8.27281,10.31153,8.62912,,6.76106,8.20071,6.17842,6.6106,9.0405,9.96961,7.34431,7.36213,6.5912,7.36893,,6.43011,,6.50111,6.25399
8.8868,5.91869,6.2374,9.02514,10.06243,5.65126,9.61429,8.77889,,,8.87619,8.17984,10.3122,8.54501,,6.76424,8.11534,6.17637,6.69224,8.86631,9.9701,7.43473,7.44685,6.68377,7.37079,,6.42996,,6.51264,6.25441
8.88626,5.82833,6.14871,9.10558,10.06243,5.74753,9.61581,8.7811,,,8.86351,8.18351,10.31065,8.45933,,6.76265,8.10993,6.08101,6.59978,8.95471,9.88597,7.43433,7.44684,6.5987,7.27246,,6.51365,,6.59812,6.16917
8.88633,5.83497,6.23729,9.11069,10.06243,5.74185,9.7781,8.7819,,,8.87343,8.10022,10.31215,8.62224,,6.76353,8.11726,6.17056,6.69682,8.87221,9.97056,7.33282,7.53105,6.51132,7.28192,,6.50972,,6.51227,6.33922
8.87366,5.74374,6.23544,9.10981,10.06056,5.65782,9.61375,8.69763,,,8.96281,8.18477,10.31116,8.54435,,6.76435,8.1951,6.17658,6.6116,8.95715,9.87838,7.35085,7.53125,6.5143,7.19869,,6.42386,,6.59849,6.25331
8.77454,5.83435,6.23469,9.10897,10.04359,5.66154,9.7598,8.78208,,,8.96398,8.27142,10.31029,8.54064,,6.67767,8.11699,6.08435,6.61159,8.95697,9.88416,7.34539,7.44683,6.59769,7.19199,,6.42783,,6.51284,6.25469
8.97106,5.82955,6.23689,9.11014,10.21728,5.66294,9.70078,8.61292,,,8.94785,8.10083,10.39742,8.45816,,6.84669,8.20177,6.09011,6.61219,8.87264,9.88235,7.34391,7.44663,6.59763,7.36847,,6.42514,,6.42888,6.25056
8.8744,5.82744,6.23351,9.11092,10.31551,5.66328,9.59808,8.78203,,,8.94889,8.09767,10.47989,8.54482,,6.76416,8.19912,6.0928,6.61184,8.87298,10.05015,7.43398,7.44704,6.51456,7.37131,,6.51282,,6.59781,6.2524
8.87746,5.83507,6.23576,9.19549,10.13548,5.74782,9.78506,8.78227,,,8.96355,8.10177,10.30978,8.53971,,6.76262,8.11716,6.09353,6.6936,8.87258,9.88222,7.43511,7.44683,6.59778,7.27436,,6.42022,,6.59412,6.2544
8.88394,5.82572,6.32252,9.19554,10.05483,5.8323,9.70001,8.78227,,,8.86726,8.18665,10.39733,8.4583,,6.76366,8.03088,6.09365,6.61035,8.95708,9.96573,7.25037,7.44643,6.59834,7.27916,,6.51331,,6.50807,6.25009
8.80161,5.83262,6.23755,9.19525,10.06045,5.83229,9.6117,8.69758,,,8.873,8.09511,10.47877,8.45832,,6.76409,8.11482,6.09371,6.6964,8.87296,9.9659,7.34974,7.44643,6.59893,7.36906,,6.42526,,6.51238,6.25461
8.88626,5.83195,6.23741,9.19524,9.97753,5.83229,9.61613,8.78179,,,8.96262,8.26553,10.30885,8.54195,,6.76423,8.11734,6.17835,6.61083,8.87258,10.04712,7.26294,7.44663,6.59811,7.27648,,6.42278,,6.50802,6.25387
8.97098,5.74927,6.23747,9.19549,9.97771,5.74755,9.6857,8.69758,,,9.04831,8.35495,10.46846,8.54419,,6.76422,8.11572,6.0924,6.69638,8.9567,9.88257,7.34375,7.44683,6.59893,7.28636,,6.34524,,6.51385,6.16995
8.97145,5.74721,6.23769,9.19549,10.0622,5.7416,9.85583,8.61314,,,8.95099,8.1752,10.39737,8.45823,,6.76191,8.11632,6.08115,6.6122,8.9567,9.87107,7.34919,7.44683,6.68294,7.19469,,6.50676,,6.51403,6.25375
